CIK,FiscalYearEnd,COVID-19,SupplyChain,Furlough,Benefit Cut,InternationalSupplyChain,ComboParagraph,FFI49,FFI30,FFI12
1563577,31-Dec-20,35,3,1,41,0,52,13,8,10
1563880,NONE,40,4,1,30,2,38,36,22,6
1564618,31-Dec-20,57,0,1,15,0,18,36,22,6
1564708,"June 30, 2020",69,4,0,10,0,125,32,21,7
1564824,31-Dec-20,17,2,0,14,2,51,13,8,10
1564902,"December 31, 2020",93,3,8,11,0,89,31,20,8
1565228,NONE,2,3,0,8,1,38,13,8,10
1566044,"December 31, 2020",29,4,1,27,0,38,36,22,6
1566469,"December 31, 2020",14,2,0,16,0,81,48,29,11
1566610,NONE,14,0,0,12,0,12,48,29,11
1567345,"December 31, 2020",33,2,0,14,3,39,45,29,11
1567514,31-Dec-20,0,0,0,0,0,0,13,8,10
1567683,31-Dec-20,16,1,0,16,0,12,32,21,7
1567892,"December 25, 2020",26,4,0,30,1,132,48,29,11
1568100,31-Jan-21,30,0,0,12,0,133,36,23,6
1568162,"December 31, 2020",60,1,0,32,0,45,48,29,11
1569187,31-Dec-20,40,1,0,12,0,21,49,30,11
1569994,31-Dec-20,2,0,0,0,0,6,13,8,10
1570562,31-Dec-20,34,2,0,7,1,52,48,29,11
1570585,"December 31, 2020",24,3,0,11,2,88,48,29,11
1570827,31-Dec-20,5,0,0,24,0,76,35,23,6
1571123,"January 29, 2021",17,6,0,4,0,28,49,30,11
1571283,"December 31, 2020",48,1,0,12,1,39,41,25,12
1571329,NONE,48,3,0,10,1,61,36,22,6
1571498,"December 31, 2020",36,5,0,33,0,99,48,29,11
1571776,31-Dec-20,3,0,0,0,0,3,47,29,11
1571949,31-Dec-20,24,5,0,20,1,232,13,8,10
1571996,29-Jan-21,35,16,0,18,11,174,48,29,11
1572694,NONE,20,2,1,5,2,42,18,11,12
1572910,31-Dec-20,9,0,0,8,0,17,28,17,12
1573221,NONE,41,1,2,15,0,43,46,29,11
1574085,31-Dec-20,58,0,0,19,0,57,43,27,9
1574197,31-Dec-20,10,0,1,2,0,3,22,14,6
1574235,NONE,18,0,0,5,0,20,30,19,4
1574540,31-Dec-20,21,0,0,14,0,13,48,29,11
1574596,31-Dec-20,36,4,0,17,0,14,46,29,11
1575051,"December 31, 2020",54,3,0,8,3,237,36,22,6
1575434,NONE,8,2,0,9,2,19,13,8,10
1575515,3-Jan-21,31,19,0,16,1,12,13,8,10
1575793,"December 31, 2020",7,2,0,0,0,33,34,22,12
1575828,31-Dec-20,31,1,0,18,0,211,36,22,6
1575965,"December 31, 2020",34,0,0,4,0,21,18,11,12
1576018,31-Dec-20,37,0,0,15,0,92,43,27,9
1576169,"December 31, 2020",21,0,0,18,0,13,48,29,11
1576263,31-Dec-20,18,1,3,10,0,18,48,29,11
1576280,"December 31, 2020",17,2,0,7,0,94,49,30,11
1576427,31-Dec-20,22,0,0,8,0,138,42,26,9
1576914,31-Mar-20,27,1,0,11,1,170,49,30,11
1576940,31-Dec,37,2,0,13,0,36,47,29,11
1576942,1-Aug-20,50,3,0,4,2,65,46,29,11
1577368,31-Dec-20,30,3,0,18,0,77,10,7,1
1577670,"December 31, 2020",73,0,0,20,0,32,34,22,12
1577791,NONE,25,2,0,9,1,22,17,11,3
1577916,30-Jun-20,50,39,0,28,6,66,43,27,9
1578348,NONE,27,3,0,8,2,75,13,8,10
1578732,31-Dec-20,0,0,0,0,0,0,8,5,1
1578735,31-Dec-20,16,0,0,7,0,33,3,1,1
1579157,NONE,48,4,6,12,1,105,48,29,11
1579214,31-Dec-20,53,0,5,14,0,31,37,23,6
1579241,"December 31, 2020",32,14,0,13,11,157,8,5,1
1579298,30-Jan-21,55,11,7,14,0,40,49,30,11
1579428,31-Dec-20,23,5,0,25,1,51,45,29,11
1579684,31-Dec-20,48,0,6,19,0,62,18,11,12
1579823,31-Dec-20,10,0,0,20,0,49,35,23,6
1579877,31-Dec-20,84,1,2,22,0,30,18,11,12
1579910,31-Dec-20,17,6,0,8,1,53,48,29,11
1580156,"December 31, 2020",38,3,6,31,0,27,47,29,11
1580345,NONE,23,2,0,8,2,46,44,28,12
1580608,31-Dec-20,40,1,0,11,2,39,13,8,10
1580670,"December 31, 2020",28,0,1,7,0,33,42,26,9
1580808,31-Dec-20,24,4,0,12,1,141,13,8,10
1580905,"December 31, 2020",50,0,3,14,0,34,41,25,12
1581068,31-Dec-20,44,0,1,12,0,22,36,22,6
1581091,"December 31, 2020 ",24,0,0,14,0,64,13,8,10
1581164,31-Dec-20,51,1,0,4,0,21,13,8,10
1581280,NONE,22,3,0,5,1,111,13,8,10
1581990,31-Dec-20,34,2,0,40,0,60,45,29,11
1582554,31-Dec-20,9,0,0,19,0,50,44,28,9
1582568,31-Dec-20,32,2,0,21,1,12,1,1,1
1582982,NONE,11,0,1,7,0,24,37,23,6
1583107,31-Dec-20,39,1,0,29,0,70,46,29,11
1583648,31-Dec-20,14,3,1,18,1,104,13,8,10
1583771,NONE,20,0,0,6,0,50,36,22,6
1584207,31-Dec-20,35,0,0,15,0,15,44,28,9
1584509,"October 2, 2020",106,6,6,18,2,131,13,8,10
1584549,NONE,30,2,0,11,0,67,44,28,12
1584754,NONE,13,3,0,8,0,47,13,8,10
1584831,NONE,2,0,1,2,0,27,30,19,4
1585364,31-Dec-20,39,14,0,32,3,200,37,23,6
1585521,"January 31, 2021",40,0,0,7,0,160,31,20,8
1585583,12/29/2020,45,2,1,17,0,0,49,30,11
1585608,NONE,16,5,0,19,2,74,13,8,10
1585689,12/31/2020,76,3,5,30,1,191,23,15,3
1587221,"December 31, 2020",21,4,2,6,1,51,34,22,12
1587246,NONE,15,0,4,26,0,9,21,13,3
1587523,"December 31, 2020",32,4,0,29,1,62,13,8,10
1587732,31-Dec-20,34,4,0,25,0,12,44,28,12
1587987,NONE,54,4,0,18,2,86,14,9,5
1588972,31-Dec-20,28,5,0,18,1,38,29,18,4
1589526,3-Oct-20,34,9,0,20,3,56,48,29,11
1590364,31-Dec-20,16,0,0,14,0,88,13,8,10
1590383,NONE,0,0,0,2,0,3,45,29,11
1590560,31-Dec-20,29,4,0,19,0,50,13,8,10
1590584,31-Dec-20,32,1,0,17,0,96,7,4,12
1590714,"December 31, 2020",15,11,2,8,6,158,36,22,6
1590715,NONE,2,1,1,15,1,44,25,16,3
1590717,31-Dec-20,25,0,0,6,0,9,36,22,6
1590750,"December 31, 2020",20,3,0,9,1,29,42,26,9
1590799,31-Dec-20,0,0,0,0,0,0,48,29,11
1590877,"December 31, 2020",19,2,0,25,0,27,31,20,8
1590895,31-Dec-20,65,0,5,16,0,58,46,29,11
1590955,"December 31, 2020",24,0,2,9,0,45,36,22,6
1590976,"June 30, 2020",54,5,0,17,0,76,31,20,8
1591587,31-Dec-20,18,0,0,5,0,26,14,9,5
1591588,NONE,13,4,0,7,0,40,17,11,12
1591670,31-Dec-20,21,1,0,14,1,57,39,24,3
1591763,"December 31, 2020",31,1,0,38,1,54,48,29,11
1591890,NONE,11,0,0,4,0,23,13,8,10
1591956,NONE,6,1,0,9,0,58,8,5,1
1592000,31-Dec-20,27,0,0,46,0,36,48,29,11
1592016,"December 31, 2020",11,13,1,14,4,148,45,29,11
1592057,31-Dec-20,8,3,0,14,0,55,49,30,2
1592058,"December 31, 2020",35,2,4,13,1,103,43,27,9
1592386,31-Dec-20,18,2,0,15,4,197,45,29,11
1593034,31-Dec-20,45,10,0,37,6,103,36,22,6
1593195,"December 27, 2020",32,0,2,21,0,24,45,29,11
1593222,31-Dec-20,0,0,0,0,0,0,48,29,11
1593538,"December 31, 2020",54,1,0,21,0,12,13,8,10
1593548,"December 31, 2020",36,1,6,17,1,79,13,8,10
1593936,30-Jan-21,20,4,1,14,0,38,13,8,10
1594012,31-Dec-20,46,0,0,8,0,24,13,8,10
1594109,31-Dec-20,31,0,0,8,0,24,34,22,12
1594555,NONE,23,0,0,7,0,26,35,23,6
1594686,31-Dec-20,91,2,0,17,0,42,13,8,10
1595097,31-Dec-20,5,0,0,12,0,6,13,8,10
1595248,NONE,7,1,0,9,0,32,43,27,9
1595585,31-Dec-20,29,7,0,26,0,66,48,29,11
1595893,31-Dec-20,29,3,1,9,2,75,41,25,12
1595974,31-Dec-20,30,0,0,14,0,104,36,22,6
1596532,"December 31, 2020",40,22,0,14,2,104,13,8,10
1596783,30-Jun-20,27,5,0,9,3,162,12,8,10
1596946,NONE,34,3,0,8,0,115,13,8,10
1596961,NONE,74,14,0,43,5,41,14,9,5
1596967,"December 31, 2020",7,0,0,7,0,104,34,22,12
1596993,NONE,13,0,0,28,0,183,36,22,6
1597033,"December 31, 2020",88,0,1,34,0,191,19,12,3
1597264,"December 31, 2020",29,2,0,34,2,113,13,8,10
1597313,"December 31, 2020",0,9,0,11,3,122,46,29,11
1597553,"December 31, 2020",36,1,1,26,0,24,13,8,10
1597672,"December 31, 2020",25,4,0,21,4,88,42,26,9
1597846,NONE,13,1,0,1,2,61,42,26,9
1598014,30-Nov-20,22,2,0,12,0,108,9,6,5
1598428,31-Dec-20,19,9,3,16,2,39,45,29,11
1598646,"December 31, 2020",10,0,0,4,0,52,21,13,3
1598665,"December 31, 2020",17,0,0,10,0,22,13,8,10
1599298,31-Dec-20,20,7,0,18,2,51,38,23,6
1599489,31-Dec-20,44,22,1,16,8,79,34,22,12
1599617,31-Dec-20,7,17,0,18,9,91,46,29,11
1600033,NONE,13,10,0,17,0,84,45,29,11
1600125,"December 31, 2020",29,0,0,6,0,6,48,29,11
1600422,NONE,15,0,0,30,0,69,12,8,10
1600620,31-Dec-20,20,4,0,15,0,66,45,29,11
1601046,31-Oct-20,37,19,0,21,2,140,31,20,8
1601548,"December 31, 2020",21,21,0,10,11,105,13,8,10
1601669,"December 31, 2020",34,0,0,34,0,171,12,8,10
1601712,"December 31, 2020",51,0,0,30,0,37,30,19,4
1602065,31-Dec-20,15,1,0,15,0,35,13,8,10
1602078,NONE,5,0,0,2,0,20,15,30,3
1602658,"December 31, 2020",40,0,0,13,0,30,13,8,10
1603145,"December 31, 2020",3,0,0,11,0,32,13,8,10
1603454,31-Dec-20,18,0,0,2,0,47,21,13,3
1603756,31-Dec-20,22,4,1,10,1,144,14,9,5
1603923,31-Dec-20,45,2,0,26,0,125,48,29,11
1603978,December 31,27,2,0,8,0,40,37,23,6
1604028,"March 31, 2020",27,1,0,8,1,66,11,8,10
1604191,NONE,63,1,0,14,1,75,43,27,9
1604464,31-Dec-20,43,6,0,10,0,44,13,8,10
1604643,30-Sep-20,25,16,1,30,7,201,45,29,11
1604665,31-Dec-20,11,0,0,8,0,14,48,29,11
1604738,"December 31, 2020",65,0,3,26,0,28,18,11,12
1604778,28-Mar-20,13,5,0,6,2,147,31,20,8
1604821,"December 31, 2020",23,0,0,7,0,98,44,28,9
1604868,NONE,7,4,0,2,0,11,45,29,11
1604950,NONE,25,2,0,8,1,40,12,8,10
1605301,31-Dec-20,51,2,0,13,1,30,36,22,6
1605607,"December 31, 2020",20,0,0,3,0,47,37,23,6
1606163,31-Dec-20,25,3,2,22,0,6,41,25,12
1606268,31-Dec-20,29,3,0,11,0,3,13,8,10
1606366,"December 30, 2020",58,0,0,7,0,44,12,8,10
1606440,31-Dec-20,44,0,0,3,0,12,45,29,11
1606498,31-Dec-20,28,7,0,8,1,70,30,19,4
1606745,"December 31, 2020",64,0,3,18,0,103,12,8,10
1606757,NONE,30,19,0,17,14,138,36,22,6
1606909,"December 31, 2020",16,3,0,10,0,164,36,22,6
1607678,31-Dec-20,23,1,1,12,0,35,14,9,5
1607962,NONE,0,0,0,0,0,0,13,8,10
1609065,NONE,39,0,0,20,0,21,48,29,11
1609253,"December 31, 2020",14,0,0,28,0,48,43,27,9
1609550,31-Dec-20,30,4,2,18,1,89,13,8,10
1609702,30-Jun-20,30,1,0,10,1,96,41,25,12
1609711,31-Dec-20,36,0,0,16,0,217,12,8,10
1609804,31-Dec-20,22,4,0,21,1,123,34,22,12
1609809,"December 31, 2020",27,4,1,16,0,65,48,29,11
1610114,31-Dec-20,42,0,0,10,0,34,48,29,11
1610250,28-Mar-20,31,4,4,6,1,29,2,1,1
1610618,"December 31, 2020",51,2,2,7,1,147,32,21,7
1610682,31-Dec-20,24,3,0,40,3,45,48,29,11
1610853,NONE,36,3,1,10,0,60,31,20,8
1610950,31-Dec-20,48,3,5,20,1,200,45,29,11
1611110,NONE,20,2,0,25,2,80,13,8,10
1611547,31-Dec-20,55,0,0,21,0,21,34,22,12
1611647,31-Dec-20,28,7,0,3,0,26,13,8,10
1611983,31-Dec-20,29,0,0,18,0,45,36,22,6
1612630,31-Dec-20,20,0,2,6,0,15,45,29,11
1612720,31-Dec-20,9,0,0,5,0,74,48,29,11
1613665,30-Sep-20,53,0,0,20,0,15,7,4,12
1613780,NONE,35,1,0,17,0,135,36,22,6
1613859,31-Dec-20,17,0,1,10,0,185,13,8,10
1614067,NONE,40,2,0,12,1,42,47,29,11
1614178,"January 31, 2021",38,0,0,2,0,124,48,29,11
1614184,"December 31, 2020",79,3,0,17,0,12,13,8,10
1614806,31-Dec-20,44,0,0,10,0,30,2,1,1
1615063,NONE,12,2,0,8,0,42,26,30,3
1615165,"December 31, 2020",17,0,0,9,0,61,37,23,6
1615219,"December 31, 2020",4,1,0,4,1,10,12,8,10
1615346,"December 31, 2020",21,0,0,21,0,47,43,27,9
1616000,31-Dec-20,93,1,6,34,1,61,41,25,12
1616212,NONE,19,4,1,8,1,18,14,9,5
1616262,NONE,44,3,0,7,0,63,44,28,9
1616318,31-Mar-20,23,9,0,16,5,121,45,29,11
1616533,NONE,16,16,0,36,6,112,48,29,11
1616543,31-Dec-20,28,4,0,18,0,77,36,22,6
1616707,31-Dec-20,35,5,0,12,1,122,48,29,11
1616741,NONE,1,0,0,1,0,0,42,26,9
1616862,31-Dec-20,31,3,0,15,2,184,36,22,6
1617227,3-Jan-21,81,6,5,18,0,18,44,28,9
1617242,30-Jun-20,24,0,0,13,0,12,43,27,9
1617406,"December 31, 2020",50,1,0,9,0,30,36,22,6
1617640,31-Dec-20,56,0,0,10,0,28,34,22,6
1618563,31-Dec-20,12,0,0,9,0,6,48,29,11
1618673,27-Jun-20,51,11,4,13,1,31,48,29,11
1618732,"July 31, 2020",31,2,2,12,0,169,46,29,11
1618756,31-Dec-20,28,18,0,8,2,94,44,28,9
1618921,31-Aug-20,76,9,1,20,4,162,13,8,10
1619954,"December 31, 2020",21,1,0,6,0,50,13,8,10
1620179,31-Dec-20,20,0,0,15,0,115,13,8,10
1620280,31-Dec-20,17,2,0,8,2,27,28,17,12
1620393,31-Dec-20,28,0,0,1,0,22,36,22,6
1620459,31-Dec-20,20,0,0,23,0,33,49,30,12
1620533,30-Dec-20,39,14,1,15,5,115,48,29,11
1621221,NONE,9,4,0,5,3,36,22,14,3
1621227,"December 31, 2020",22,4,0,5,0,29,13,8,10
1621443,31-Dec-20,15,1,0,20,1,41,45,29,11
1621563,2-Jan-21,20,2,0,7,1,29,12,8,10
1621672,NONE,17,0,2,9,0,57,9,6,3
1621832,31-Dec-20,0,3,0,11,0,50,13,8,10
1622194,"December 31, 2020",16,0,0,9,0,29,14,9,5
1622345,NONE,40,5,2,8,1,120,12,8,10
1623526,NONE,45,10,0,18,4,71,48,29,11
1624322,31-Dec-20,30,2,0,5,1,30,13,8,10
1624326,NONE,23,6,0,3,0,69,36,22,6
1624512,NONE,16,3,0,8,1,98,13,8,10
1624658,NONE,35,3,3,72,1,66,13,8,10
1624794,31-Mar-20,19,5,0,7,3,79,36,22,6
1625101,December 31,16,1,0,2,0,41,14,9,5
1626115,"December 31, 2020",20,0,0,8,0,99,36,22,6
1626199,"December 31, 2020",21,1,2,15,0,36,43,27,9
1626853,NONE,6,0,0,4,0,80,36,22,6
1626878,31-Dec-20,12,1,0,2,0,38,48,29,11
1626971,31-Dec-20,50,1,2,10,0,58,47,29,11
1627014,31-Dec-20,21,0,0,10,0,15,36,22,6
1627223,31-Dec-20,47,16,0,24,4,244,45,29,11
1627475,31-Dec-20,86,1,0,27,1,206,13,8,10
1627606,NONE,41,6,4,8,2,31,27,17,12
1627857,"December 31, 2020",17,1,0,6,0,98,47,29,11
1628063,"December 31, 2020",47,1,0,13,0,13,21,13,3
1628369,31-Dec-20,25,0,0,3,0,164,35,23,6
1628908,"December 31, 2020",31,0,0,22,0,23,48,29,11
1629019,31-Dec-20,39,0,0,8,0,27,13,8,10
1629137,31-Dec-20,0,0,0,0,0,0,48,29,11
1629210,NONE,3,1,0,1,1,12,32,21,7
1630212,NONE,15,1,0,6,2,27,22,14,6
1630805,31-Dec-20,26,0,1,30,0,118,13,8,10
1631282,NONE,3,2,0,3,0,27,34,22,6
1631569,31-Dec-20,22,0,0,10,0,11,18,11,12
1631574,"December 31, 2020",33,10,1,19,1,116,13,8,10
1631596,31-Dec-20,49,1,0,10,1,82,35,23,6
1632127,31-Dec-20,44,0,0,8,0,12,46,29,11
1632790,30-Sep-20,41,10,0,26,5,164,43,27,9
1633070,31-Dec-20,29,7,1,10,1,38,13,8,10
1633917,"December 31, 2020",36,0,0,19,0,202,18,11,12
1633931,"December 31, 2020",10,3,0,7,0,6,31,20,8
1633932,"September 30, 2020",10,1,0,8,0,39,41,25,12
1633978,27-Jun-20,41,8,0,7,3,103,30,19,4
1634038,"December 31, 2020",9,0,0,12,0,16,46,29,11
1634117,NONE,50,0,5,24,0,43,13,8,10
1634432,31-Dec-20,8,2,0,18,2,23,44,28,9
1634447,NONE,0,0,0,0,0,0,13,8,10
1634997,31-Dec-20,31,3,0,31,1,24,36,22,6
1635650,31-Dec,16,2,0,15,1,32,7,4,12
1635881,31-Dec-20,20,5,0,14,4,206,13,8,10
1635984,12/31/2020,18,1,0,4,1,96,7,4,12
1636050,NONE,28,3,1,11,2,90,2,1,1
1636222,"December 26, 2020",12,6,0,4,0,88,23,15,2
1636282,"December 31, 2020",31,4,0,22,1,101,12,8,10
1636422,31-Dec-20,24,1,0,15,1,53,13,8,10
1636519,30-Jun-20,80,0,0,11,0,42,11,8,10
1636651,NONE,34,0,0,23,0,77,43,27,9
1637207,31-Dec-20,44,3,2,15,1,81,12,8,10
1637459,26-Dec-20,42,13,0,15,1,137,6,4,1
1637655,"December 31, 2020",23,8,1,14,6,144,13,8,10
1637761,"December 31, 2020",31,9,0,15,1,116,45,29,11
1638381,31-Dec-20,11,1,0,21,0,51,36,22,6
1638833,"December 31, 2020",53,1,0,14,0,18,13,8,10
1639300,30-Jan-21,2,0,0,1,0,0,42,26,9
1639691,"December 31, 2020",32,2,0,20,0,116,13,8,10
1639825,30-Jun-20,57,15,0,10,1,106,37,23,6
1640266,"December 31, 2020",21,1,1,18,0,52,12,8,10
1640384,NONE,8,0,0,6,0,36,13,8,10
1640428,31-Dec-20,0,0,0,0,0,0,45,29,11
1640455,"December 31, 2020",28,7,0,5,1,36,48,29,11
1641398,NONE,13,0,0,6,0,50,13,8,10
1641489,NONE,12,1,0,9,1,22,13,8,10
1641614,NONE,24,7,1,12,5,35,12,8,10
1641631,NONE,17,1,0,11,1,61,9,6,2
1641640,31-Dec-20,42,11,1,24,1,99,34,22,12
1642081,31-Dec-20,38,1,0,9,1,25,2,1,1
1642122,NONE,0,0,0,0,0,0,14,9,5
1642375,NONE,22,8,0,0,3,83,36,22,6
1642380,NONE,28,4,0,10,2,40,13,8,10
1642545,NONE,21,4,0,4,0,148,13,8,10
1643953,"December 31,
2020",36,9,2,16,0,39,12,8,10
1644378,30-Sep-20,50,0,1,12,0,12,13,8,10
1644406,31-Dec-20,21,7,0,9,1,18,13,8,10
1644440,31-Dec-20,22,9,0,22,4,170,35,23,6
1644675,31-Mar-20,24,1,0,7,2,133,13,8,10
1644903,NONE,38,3,0,8,0,25,43,27,9
1644963,NONE,14,2,0,13,1,19,47,29,11
1645113,31-Dec-20,14,9,1,3,1,85,41,25,12
1645460,31-Dec-20,16,4,1,9,0,49,48,29,11
1645469,NONE,44,3,0,11,2,94,48,29,11
1645590,31-Oct-20,52,12,0,13,5,144,43,27,9
1645666,31-Dec-20,39,2,1,14,0,47,45,29,11
1646228,"January 30, 2021",51,18,0,10,14,85,13,8,10
1647088,31-Dec-20,32,2,0,29,1,44,13,8,10
1647513,31-Dec-20,28,3,2,28,1,54,48,29,11
1648428,NONE,2,0,0,9,0,89,11,8,10
1649096,31-Dec-20,15,0,0,6,0,35,13,8,10
1649744,31-Jan,22,8,1,4,4,36,42,26,9
1649749,31-Dec-20,33,3,0,7,2,18,21,13,3
1649904,31-Dec-20,14,6,1,17,2,68,48,29,11
1649989,NONE,17,1,0,10,1,50,45,29,11
1650132,"December 31, 2020",29,1,0,13,1,24,37,23,6
1650445,NONE,51,7,3,57,0,25,13,8,10
1650664,"December 31, 2020",14,0,1,11,0,37,13,8,10
1650729,"January 3, 2021",25,8,1,8,0,21,13,8,10
1650962,31-Dec-20,60,12,5,39,5,183,36,22,6
1651052,31-Dec-20,0,1,0,4,1,33,13,8,10
1651094,"December 31, 2020",56,2,0,34,2,27,36,22,6
1651235,31-Dec-20,50,16,0,15,2,139,13,8,10
1651308,31-Dec-20,13,2,0,13,1,269,41,25,12
1651311,"December 31, 2020",23,2,1,12,0,102,18,11,12
1651407,"December 31, 2020",10,4,0,3,3,39,21,13,3
1651561,31-Dec-20,24,2,0,14,0,51,13,8,10
1651944,NONE,18,4,1,9,1,48,36,22,6
1652044,"December 31, 2020",42,5,0,4,0,112,14,9,5
1652130,"December 31, 2020",29,1,1,11,0,50,34,22,6
1652133,31-Dec-20,25,2,0,28,1,65,44,28,12
1652362,31-Dec-20,28,1,0,18,0,15,13,8,10
1652535,"December 25, 2020",1,6,0,12,1,91,48,29,11
1653087,NONE,21,2,2,12,1,56,30,19,4
1653247,31-Dec-20,27,4,0,8,3,35,49,30,11
1653477,31-Dec-20,26,9,0,13,5,120,15,30,3
1653558,31-Dec-20,15,0,0,7,0,3,2,1,1
1653653,12/31/2020,53,0,0,24,0,12,13,8,10
1654151,"December 31, 2020",53,5,0,33,3,83,49,30,11
1654595,NONE,4,0,0,3,0,3,13,8,10
1655020,"December 31, 2020",14,0,0,29,0,61,13,8,10
1655050,NONE,18,1,0,17,1,57,48,29,11
1655075,31-Dec-20,19,1,2,13,1,85,13,8,10
1655210,"December 31, 2020",97,17,2,18,1,217,33,22,12
1655759,"December 31, 2020",14,2,1,28,0,23,13,8,10
1655888,NONE,49,4,1,7,3,80,30,19,4
1656472,"December 31, 2020",29,14,0,9,5,112,30,19,4
1656634,31-Dec-20,45,8,1,14,0,66,38,23,6
1656936,"December 31, 2020",19,0,0,4,0,12,13,8,10
1657312,31-Dec-20,28,4,2,9,1,64,36,22,6
1657853,31-Dec-20,96,2,4,46,2,342,36,22,6
1658247,NONE,13,1,2,10,1,45,13,8,10
1658566,31-Dec-20,13,0,0,22,0,45,34,22,12
1659122,NONE,8,0,0,26,0,57,12,8,10
1659166,31-Dec-20,29,11,1,18,2,113,13,8,10
1659323,NONE,28,3,1,16,0,70,13,8,10
1660134,31-Jan-21,28,0,0,14,0,113,30,19,4
1660280,31-Dec-20,31,0,0,6,0,136,13,8,10
1660334,31-Dec-20,3,0,0,4,0,9,13,8,10
1660734,31-Dec-20,14,2,1,15,2,153,22,14,3
1661053,NONE,3,0,0,3,0,25,36,22,6
1661059,NONE,15,2,0,3,2,27,42,26,9
1661181,NONE,23,4,0,26,1,56,36,22,6
1661920,31-Dec-20,11,1,0,16,0,45,36,22,6
1661998,31-Dec-20,30,2,2,34,0,49,14,9,5
1664106,"December 31, 2020",26,3,0,14,0,46,45,29,11
1664703,31-Dec-20,41,13,0,33,2,116,36,22,6
1665300,31-Dec-20,12,0,2,14,0,55,36,22,6
1665918,2-Jan-21,67,6,4,16,0,9,13,8,10
1666071,31-Dec-20,27,0,0,21,0,101,17,11,3
1666134,31-Dec-20,38,0,0,8,0,142,34,22,12
1666700,12/31/2020,22,4,1,10,3,149,13,8,10
1667161,"December 31, 2020",23,0,0,6,0,18,43,27,9
1667313,NONE,14,0,0,5,0,74,36,22,6
1668105,31-Dec-20,47,2,0,9,0,153,30,19,4
1668243,31-Dec-20,22,4,1,11,1,46,39,24,3
1668370,NONE,10,3,0,6,0,72,6,4,1
1668397,"December 31, 2020",7,0,0,11,0,94,13,8,10
1668673,31-Dec-20,24,7,0,11,0,22,36,22,6
1669779,31-Dec-20,30,4,1,19,0,9,7,4,12
1669811,"December 31, 2020",30,0,0,12,0,130,44,28,9
1670349,31-Dec-20,9,2,2,17,0,36,13,8,10
1670541,"September 30, 2020",46,7,1,36,2,191,14,9,5
1670592,2-Jan-21,42,11,1,16,9,121,47,29,11
1671584,NONE,26,2,0,6,0,46,36,22,6
1671933,"December 31, 2020",19,0,0,1,0,117,17,11,12
1672909,NONE,36,0,4,7,0,15,13,8,10
1673358,31-Dec-20,31,11,0,18,0,59,13,8,10
1673772,NONE,22,2,0,21,1,34,14,9,5
1673985,31-Dec-20,33,20,0,17,11,136,30,19,4
1674168,"December 31, 2020",42,0,7,16,0,81,11,8,10
1674227,NONE,48,12,0,12,0,3,49,30,11
1674335,31-Dec-20,30,7,1,25,1,174,19,12,3
1674365,NONE,27,0,0,15,0,25,34,22,12
1674416,31-Dec-20,6,4,0,11,1,93,45,29,11
1674862,"September 30, 2020",17,6,0,16,4,111,45,29,11
1674910,30-Sep-20,52,4,0,16,2,165,13,8,10
1674930,NONE,85,3,0,10,4,93,48,29,11
1675033,NONE,22,2,1,15,4,48,34,22,6
1675149,31-Dec-20,24,8,0,19,1,188,17,11,3
1675634,NONE,2,0,0,3,0,3,41,25,12
1675644,"December 31, 2020",49,1,2,3,1,24,7,4,12
1676479,31-Dec-20,25,1,0,2,1,33,13,8,10
1676725,NONE,32,5,0,18,1,78,30,19,4
1677576,"December 31, 2020",6,0,0,3,0,6,2,1,1
1677703,31-Dec-20,38,0,2,18,0,78,13,8,10
1678463,31-Dec-20,27,8,0,15,0,44,48,29,11
1679049,"December 31, 2020",14,1,0,18,1,175,36,22,6
1679063,NONE,9,0,0,3,0,50,13,8,10
1679082,31-Mar-20,22,2,0,22,0,61,21,13,3
1679268,"DECEMBER 31, 2020",31,1,0,23,0,70,30,19,4
1679273,"May 31, 2020",31,9,0,12,3,119,14,9,5
1679363,NONE,27,3,1,10,0,66,45,29,11
1679688,"December 31, 2020",93,1,1,35,1,99,13,8,10
1679826,"December 31, 2020",18,2,0,14,2,125,13,8,10
1680048,"December 31, 2020",13,4,1,9,3,29,46,29,11
1680062,31-Dec-20,6,0,0,1,0,3,30,19,4
1680247,31-Dec-19,32,3,0,31,1,96,12,8,10
1680378,NONE,13,4,0,13,0,74,12,8,10
1680379,NONE,37,0,0,8,0,34,46,29,11
1680581,NONE,22,2,1,27,0,44,43,27,9
1681087,"December 31, 2020",24,3,1,31,0,65,37,23,6
1681206,31-Dec-20,18,0,0,8,0,30,48,29,11
1681459,"December 31, 2020",39,6,0,26,2,209,36,22,6
1681622,"October 2, 2020",45,11,1,16,5,164,13,8,10
1681682,NONE,22,1,0,6,0,52,34,22,6
1681903,NONE,13,2,0,15,2,9,13,8,10
1681941,NONE,5,2,0,5,0,6,36,22,6
1682149,NONE,1,0,0,0,0,0,45,29,11
1682220,31-Dec-20,22,0,0,6,0,15,13,8,10
1682325,"December 31, 2020",4,1,0,7,1,10,46,29,11
1682639,NONE,7,0,0,14,0,20,12,8,10
1682745,"December 31, 2020",38,0,1,13,0,60,29,18,4
1682852,31-Dec-20,197,18,0,38,4,214,23,15,3
1683606,31-Dec-20,38,0,1,14,0,24,48,29,11
1683695,31-Dec-20,22,0,0,6,0,81,43,27,9
1684144,NONE,11,0,0,6,0,35,30,19,4
1685040,"December 31, 2020",36,0,0,27,0,36,36,22,6
